age,cif_death,cif_recovery,kaplan_meier_ghani,horizon,cif_death_lower_ci,cif_death_upper_ci,cif_recovery_lower_ci,cif_recovery_upper_ci,kaplan_meier_ghani_lower_ci,kaplan_meier_ghani_upper_ci
25.204444444444448,0.6371157688258348,0.24507526776967883,0.7221970552824305,70.0,0.44808800179664054,0.7768766012188928,0.10978871899759612,0.38007663754396825,0.5524342402187405,0.8850668425264087
25.92,0.6400578310201778,0.24165792813768325,0.7259230929835097,70.0,0.4600720566062721,0.7772395249034684,0.10462213209587609,0.37292854604412645,0.5638767784841102,0.8837759149791964
26.63555555555556,0.643428807611054,0.2380158763890589,0.7299707165866481,70.0,0.4731087688540595,0.7758861746808715,0.10182772113664765,0.37057316666287543,0.574482097471984,0.8836197153982968
27.351111111111113,0.6472074032387032,0.23416713859770352,0.7343159718344036,70.0,0.48712400557510066,0.7787009829120705,0.09983800269300468,0.3667515272246781,0.5807543019677512,0.8812938173465847
28.06666666666667,0.6513719351947851,0.23012949574008926,0.7389346316817366,70.0,0.5020349815806608,0.7793558579475492,0.09639599445905923,0.3614509977320435,0.6003312845289174,0.8799939262926653
28.782222222222224,0.6559003098243638,0.2259204965571467,0.7438022612732449,70.0,0.5159742027668202,0.7800875871409731,0.09689542220457757,0.35467226338245034,0.6061905880285933,0.8845157163455927
29.49777777777778,0.6607700039534112,0.22155746725093486,0.748894288706078,70.0,0.5333480125131143,0.7798620243969568,0.09099966962497458,0.346430230113218,0.6124090821023501,0.8875628239435509
30.213333333333335,0.6659580533669783,0.21705751711629984,0.7541860819084953,70.0,0.5510602731837791,0.7820244912977177,0.093545374548958,0.34050445384890027,0.6190332906995817,0.8872910660996512
30.928888888888892,0.6714410500785312,0.2124375394153811,0.7596530316035625,70.0,0.5626460545473713,0.7877151175637309,0.0948581709070787,0.33166209157189236,0.6311851542601434,0.8870359293304377
31.644444444444446,0.6771951498440935,0.20771420699841375,0.7652706399901001,70.0,0.5719921328272363,0.7926882321507137,0.0928421077165638,0.3299774448422755,0.6328349352426774,0.8929179196188703
32.36,0.6831960910796561,0.2029039623613243,0.7710146144632425,70.0,0.5828062807188092,0.7971357110928756,0.08724688726903325,0.3275672080898086,0.6401945724880087,0.8999461698169674
33.07555555555555,0.6894192260324525,0.19802300201159623,0.776860965419636,70.0,0.586135859249996,0.8019197656591893,0.082827745108952,0.3217794885479986,0.6478928108634934,0.9036683141599428
