age,cif_death,cif_recovery,kaplan_meier_ghani,horizon,cif_death_lower_ci,cif_death_upper_ci,cif_recovery_lower_ci,cif_recovery_upper_ci,kaplan_meier_ghani_lower_ci,kaplan_meier_ghani_upper_ci
1.0,0.9784337622773164,0.02092627861725873,0.979060320844401,23.0,0.8512115025529168,0.9999696464311285,4.297325170769984e-06,0.0508018975070966,0.9466338168618107,0.9999957026700397
1.6464646464646466,0.9775709086299054,0.02162486710002502,0.9783577276592992,23.0,0.8537650280880735,0.9999594900553571,7.6337070883481e-06,0.05181459255469233,0.944996968039722,0.9999923662467054
2.2929292929292933,0.9766387087315176,0.02236236082307882,0.977615278397,23.0,0.8541278438733939,0.9999459089513764,1.3401078370399908e-05,0.05282584619036481,0.9436066865634058,0.9999865985893713
2.9393939393939394,0.9756355192471176,0.023137297966505377,0.9768342734526417,23.0,0.8632812876306397,0.999845575770073,1.8792291514734223e-05,0.054395167997470094,0.9423073786133913,0.9999812076639607
3.585858585858586,0.9745602641937912,0.02394775355003023,0.9760164634389803,23.0,0.8764998735489444,0.9997427596798253,2.304742609897261e-05,0.05516388291227893,0.9419838645928352,0.9999769523832237
4.232323232323233,0.9734124569186818,0.02479137962477439,0.9751640108791596,23.0,0.877589680116055,0.9996282283383054,3.231395629721445e-05,0.05879833951885989,0.9401116606852958,0.9999676591569969
4.878787878787879,0.9721922149279009,0.025665450244938933,0.9742794477201381,23.0,0.8649936191525053,0.9995228463641611,5.229422720672719e-05,0.06527727948412858,0.93391355567818,0.9999476203029238
5.525252525252526,0.970900267407122,0.02656690971311686,0.9733656301455278,23.0,0.8526132345706604,0.9992343689329214,8.417193238480668e-05,0.07277477322155043,0.9261367180766432,0.9999155864569393
6.171717171717172,0.9695379554229389,0.027492422694387356,0.972425692037287,23.0,0.8415874879736401,0.9988252250173204,0.00013409506856635126,0.07925317642188283,0.9206115127714684,0.9998652881439908
6.818181818181818,0.9681072249458281,0.02843842492831144,0.9714629982761923,23.0,0.8321199448560093,0.998514127583646,0.00021078998598464448,0.08074100209367091,0.9189880019967418,0.9997877530686495
7.464646464646465,0.9666106129828325,0.029401173423039502,0.970481098894287,23.0,0.8308947675079713,0.9978513462403619,0.0003131274134630513,0.0819682789315746,0.9176155695607394,0.9996858676656502
8.11111111111111,0.9650512272436135,0.03037679518195235,0.9694836849098009,23.0,0.8220026308984526,0.9976419353831695,0.00029239176744774937,0.08294177733506629,0.9164300641541008,0.99970550264217
8.757575757575758,0.9634327198815653,0.03136133368217058,0.9684745464955061,23.0,0.8143941481875775,0.997284516918366,0.00027594966013369,0.08550920891378261,0.9132307705338482,0.9997223672065924
9.404040404040405,0.9617592559479723,0.03235079248912559,0.9674575339621742,23.0,0.8079567217212147,0.9970834613209114,0.0003552798623616527,0.08848134396511899,0.9100657604686142,0.9996430394236706
10.050505050505052,0.960035477269251,0.033341175547034356,0.9664365218847152,23.0,0.8026898958078343,0.9967852190962025,0.0004135634940482908,0.09092324580736462,0.907432206133757,0.9995787930444874
