date,n,naive,naive_lower,naive_upper,resolved,resolved_lower,resolved_upper,delay_adjusted,delay_adjusted_lower,delay_adjusted_upper,competing_risks,competing_risks_lower,competing_risks_upper,kaplan_meier_ghani,kaplan_meier_ghani_upper,kaplan_meier_ghani_lower,parametric_mixture,parametric_mixture_lower,parametric_mixture_upper,parametric_mixture_success
1976-09-30,191,0.7172774869109948,0.6477476625779883,0.7799259327276112,0.9785714285714285,0.9386549897576132,0.9955589236243851,,,,0.9823560543856167,0.9465765005652264,0.9943166855957681,0.9823560543856165,0.9935258286773941,0.9528301977518289,0.981554522259821,0.951545219511048,0.9954164729851395,True
1976-10-01,199,0.7336683417085427,0.6665404287037675,0.7936917799247739,0.9798657718120806,0.9422884495339634,0.9958284347497739,,,,0.9830589316314066,0.9487264431198492,0.9945350006437464,0.9830589316314065,0.9937686804730479,0.9547799480305373,0.9824073717904027,0.9541119412830976,0.9956207315751328,True
1976-10-02,202,0.7623762376237624,0.6975849230348166,0.8192961243321637,0.9746835443037974,0.936450595264573,0.993059981475368,,,,0.9738697171771348,0.9302872033870151,0.9904843457093367,0.9738697171771348,0.9880274762075681,0.9439203663630304,0.9747745086133277,0.940321261762859,0.9922093818062525,True
1976-10-03,205,0.7853658536585366,0.7227796108138038,0.8395031603654639,0.9757575757575757,0.9390953743264281,0.9933561356198504,,,,0.9760859618208186,0.9370814562205723,0.9911394001295651,0.9760859618208186,0.9892429952583809,0.9476873854231108,0.9758943123416687,0.9432799644962658,0.9925364174062978,True
1976-10-04,213,0.7934272300469484,0.732784027502321,0.8457090735538922,0.976878612716763,0.9418607146767426,0.9936650860937843,,,,0.9767840689174492,0.9390702781079305,0.9913686415446611,0.976784068917449,0.989568685813759,0.9491360078520072,0.9770503269122207,0.9465564538007408,0.9928703438336123,True
1976-10-05,218,0.8027522935779816,0.7436525515208017,0.8534190772747235,0.9776536312849162,0.9437753828646233,0.9938785777465395,,,,0.9773178070878528,0.9404368807623648,0.9915671802230615,0.977317807087853,0.9897871388261437,0.9503872353651153,0.9778571897031542,0.9486843013920923,0.9931099948593506,True
1976-10-06,225,0.7866666666666666,0.7272966387950613,0.8383160052195108,0.9725274725274725,0.9370557655166885,0.991020833112264,0.9999,0.9892000000000001,0.9999,0.9647891388779324,0.9235860484963846,0.9841562765470243,0.9713146153522799,0.9855860220371624,0.9437198458535987,0.9719757244830624,0.9401210558570574,0.9899143749676117,True
1976-10-07,230,0.808695652173913,0.7518227321834589,0.8574221427381329,0.96875,0.9332259490276027,0.9884471376795851,,,,0.9621043137152575,0.9225315807274818,0.9818598334141372,0.9680041573551941,0.9824844415026742,0.9422564512214073,0.9676834250259021,0.9352325631502098,0.9870756445266522,True
1976-10-08,232,0.8189655172413793,0.7632773737352574,0.8663011276933178,0.9693877551020408,0.9345639382696653,0.9886846247737633,,,,0.9683311161817989,0.9311083663018089,0.9857498898709178,0.9683311161817991,0.9825626603420342,0.9431564113041827,0.96877608967671,0.9375896324503595,0.9874931462333003,True
1976-10-09,236,0.8177966101694916,0.7625277082033066,0.8648883793967853,0.9698492462311558,0.935532771370367,0.9888564296164516,0.9847,0.9608000000000001,0.9961000000000001,0.9687138940175032,0.931876981771274,0.9859322787209045,0.968713894017503,0.9827560797237315,0.9438896565917827,0.9691722978656826,0.9383362130795556,0.9876589038616338,True
