reference_cfr,exposed_cfr,odds_ratio,or_lower_ci,or_upper_ci,risk_ratio,rr_lower_ci,rr_upper_ci,n,method,hazard_ratio,lower_ci,upper_ci,n_events,family,n_reference,n_exposed,reference_km_cfr,exposed_km_cfr,n_deaths,n_recoveries
0.7720930232554936,0.760563380281221,0.9376328844783839,0.498685583055273,1.7629453425723178,0.9850670286778938,0.8484015550756302,1.143747374321812,286,naive,,,,,,,,,,,
0.8512820512820505,0.7714285714282403,0.5896084337338362,0.297735626802732,1.1676066746301708,0.9061962134247409,0.7875235621329635,1.0427517558981818,265,resolved,,,,,,,,,,,
,,,,,,,,286,competing_risks_hr,0.9158832710696267,0.6728269516740736,1.24674281275157,220.0,,,,,,,
0.7757000000000001,0.7606,0.9186871824828715,0.48796357308137706,1.7296089007807278,0.9805337114863993,0.8447419345151882,1.1381539379989274,286,delay_adjusted,,,,,gamma,215.0,71.0,,,,
,,0.6541301338255654,0.42615998245675185,1.0040507076988991,0.9209440305887007,0.8513530048179858,0.9962235437910839,286,kaplan_meier_ghani,,,,,,215.0,71.0,0.837649787398531,0.7714285714285714,,
0.7773895843543599,0.7605632309467582,0.9096016621542276,0.481796981717405,1.717269337895158,0.9783553140584248,0.8425779789652502,1.136012505004994,286,parametric_mixture,,,,,gamma,215.0,71.0,,,220.0,45.0
