date,n,naive,naive_lower,naive_upper,resolved,resolved_lower,resolved_upper,delay_adjusted,delay_adjusted_lower,delay_adjusted_upper,competing_risks,competing_risks_lower,competing_risks_upper,kaplan_meier_ghani,kaplan_meier_ghani_upper,kaplan_meier_ghani_lower,parametric_mixture,parametric_mixture_lower,parametric_mixture_upper,parametric_mixture_success,has_recovery_data
2022-10-11,74,0.527027027027027,0.40749819079945326,0.6443261343574859,0.7358490566037735,0.5967207691499998,0.8474316399025805,0.629,0.5054000000000001,0.7422000000000001,0.7680203924628546,0.6438836206256193,0.8584011196754289,0.7680203924628546,0.8420857144434455,0.6727180387870719,0.6958393198729934,0.5506988840288537,0.8188081341951243,True,True
2022-10-12,74,0.527027027027027,0.40749819079945326,0.6443261343574859,0.7358490566037735,0.5967207691499998,0.8474316399025805,0.619,0.49620000000000003,0.7324,0.7788721991200829,0.6581938791181933,0.8656411747079413,0.7788721991200827,0.8506819254967921,0.6853034253810146,0.7197318317652612,0.5714731805862453,0.8360637156096539,True,True
2022-10-13,78,0.5128205128205128,0.396920855538385,0.6277175152784971,0.6779661016949152,0.5436200109872402,0.7937534868583045,0.625,0.5033,0.7369,0.7001770613606151,0.5763096024070414,0.8003750824972115,0.7001770613606152,0.7797955988066293,0.6063050049711084,0.643616830394888,0.5130085607969418,0.7624457715752803,True,True
2022-10-14,78,0.5256410256410257,0.40934604307150524,0.6399305701519719,0.6507936507936508,0.5202661770886656,0.7666294186329925,0.6119,0.4927,0.7227,0.6506493117019433,0.5255152644464459,0.7579804913061928,0.6506493117019433,0.7336978445742439,0.5573276430075736,0.6032908928554478,0.4794983234440582,0.720857148409998,True,True
2022-10-15,78,0.5256410256410257,0.40934604307150524,0.6399305701519719,0.6507936507936508,0.5202661770886656,0.7666294186329925,0.6119,0.4927,0.7227,0.6622090063041073,0.5391429547158811,0.7666364043930307,0.6622090063041073,0.7435741433643368,0.5699577678258915,0.6098283621028534,0.4853250899880072,0.7270321758685416,True,True
2022-10-16,80,0.5375,0.42241752800483495,0.6497235734616018,0.6231884057971014,0.49834962625920504,0.7370951070584548,0.6324000000000001,0.5145000000000001,0.7404000000000001,0.6215949820788537,0.5028922151182836,0.7273221157604113,0.6215949820788532,0.7034603833393527,0.532159671513081,0.5866895803433101,0.4703730633882126,0.697998565763546,True,True
2022-10-17,80,0.55,0.43467397909415284,0.6615136155101846,0.6285714285714286,0.5047658626433131,0.7411301955077316,0.6377,0.5208,0.7445,0.6285657396960247,0.5111732767289183,0.7325182489102062,0.6285657396960244,0.7088825235820356,0.540455003921272,0.5957826200830263,0.48063705089208786,0.7052794008835943,True,True
2022-10-18,81,0.5555555555555556,0.4408856071347596,0.6660422094368794,0.6338028169014085,0.5110236686245118,0.7450423485401697,0.6429,0.527,0.7484000000000001,0.6322635606949336,0.5156360477819659,0.7352286873621515,0.6322635606949333,0.7114837074232365,0.5451959832545957,0.6025653405018568,0.48835097667371397,0.7107159841964814,True,True
2022-10-19,84,0.5357142857142857,0.42353422610316865,0.6453030714931136,0.625,0.5029859293712835,0.7363890523983516,0.6338,0.5185000000000001,0.7396,0.6148165077332728,0.49769658155939633,0.7199919774155326,0.6148165077332728,0.6963818520631677,0.5262460406211416,0.5882991424971636,0.47436572704958174,0.6972571268758787,True,True
2022-10-20,85,0.5529411764705883,0.4411432887573018,0.6609429796143388,0.6351351351351351,0.5150697089640265,0.7440245625558982,0.6438,0.5305,0.7473000000000001,0.6263447114382943,0.5108433288983757,0.7290393830055878,0.6263447114382944,0.7058917057111174,0.5393237691814629,0.5938081456035103,0.4816400100062809,0.7009367903245541,True,True
2022-10-21,91,0.5164835164835165,0.4092884436802106,0.6225760234396935,0.6351351351351351,0.5150697089640265,0.7440245625558982,0.6351,0.5223,0.7388,0.6237343658672326,0.5079534632795463,0.7269180653666194,0.6237343658672329,0.7040172074310209,0.5360266960176971,0.5940257836705509,0.48176835308602295,0.70127537516685,True,True
2022-10-22,95,0.5052631578947369,0.4007210770741544,0.6094682359227193,0.64,0.5208984128527687,0.7476776110931875,0.6076,0.4978,0.7105,0.6253963319564977,0.5100351585784871,0.7280770191677959,0.6253963319564978,0.7051234510184355,0.5382297129397848,0.5818509007447893,0.4706335142617754,0.6896178360261302,True,True
2022-10-23,110,0.43636363636363634,0.34201853507415325,0.5342217370004916,0.64,0.5208984128527687,0.7476776110931875,0.5854,0.47740000000000005,0.6881,0.6161744534337947,0.49968192540618656,0.7207039808469752,0.6161744534337945,0.6978188833065326,0.5274102266982391,0.5724539321868644,0.4611434193048999,0.6813854551521815,True,True
2022-10-24,116,0.43103448275862066,0.33943911425583567,0.5262374951088988,0.5952380952380952,0.4825300068480819,0.7010291395193298,0.5435,0.44160000000000005,0.6429,0.5659924659518979,0.4572993880154199,0.6686880463980186,0.5659924659518979,0.6462920325851043,0.4820721649172858,0.5123731665675936,0.4100973173975943,0.6160082160785427,True,True
