age,cif_death,cif_recovery,kaplan_meier_ghani,horizon,cif_death_lower_ci,cif_death_upper_ci,cif_recovery_lower_ci,cif_recovery_upper_ci,kaplan_meier_ghani_lower_ci,kaplan_meier_ghani_upper_ci
0.0,0.8171697070383975,0.08578729833816874,0.9049929311945564,26.0,0.017797321161224372,0.9999689516329191,2.841078804546112e-05,0.9747260319412044,0.023393021466467472,0.9999715891369647
0.7777777777777778,0.8122007516978369,0.08775630230224928,0.9024883444024421,26.0,0.020830888170014616,0.9999550833595972,4.178039700311305e-05,0.9654392033347154,0.0272667054681521,0.9999582194206922
1.5555555555555556,0.8071601125147622,0.08976461411038134,0.8999195680019455,26.0,0.02430541148040233,0.9999314916987201,5.9927390961171996e-05,0.9541981013356458,0.03117884435235019,0.9999400726088579
2.3333333333333335,0.8020492220090837,0.09181254440272071,0.8972855223786108,26.0,0.028270001711883326,0.9998650943851248,7.982576250104501e-05,0.9409728324269117,0.0350859955774409,0.9999201742345354
3.111111111111111,0.7968695690947669,0.09390039304664857,0.8945851375354962,26.0,0.032776405628058634,0.9998344196390438,0.00010576183078031109,0.9258005145343261,0.038956501977014134,0.9998942381355967
3.888888888888889,0.7916226965460206,0.09602844899815113,0.8918173547342395,26.0,0.03787858062899971,0.9998071380875991,0.00013938506642810673,0.9130206365342868,0.04276894395933126,0.9998606146541151
4.666666666666667,0.7863101984120504,0.0981969901727335,0.8889811282033228,26.0,0.04363211704174851,0.9997746676211624,0.00018275443792348283,0.9083303506723786,0.046510442604326456,0.9998172437783911
5.444444444444445,0.7809337173881347,0.10040628332559211,0.8860754269132445,26.0,0.05011077855232392,0.9997216184719556,0.00023844975206795095,0.9034889467117038,0.05019256149904556,0.9997615411514823
6.222222222222222,0.7754949421506205,0.10265658394075201,0.8830992364180319,26.0,0.05398622833352596,0.9994476814147815,0.00031129313839043255,0.8984888563498085,0.053986334850549704,0.9996886685030296
7.0,0.769995604663282,0.10494813612886786,0.8800515607622375,26.0,0.057948045976326974,0.9992508266484047,0.0004015120615773832,0.8933160143933739,0.057948619145344986,0.999598350298372
7.777777777777778,0.7644374774622872,0.10728117253336973,0.8769314244522539,26.0,0.06371374712255023,0.9986530578666832,0.0005170744205200189,0.8879050136243437,0.06371380982433529,0.9994824972861837
8.555555555555555,0.7588223709268055,0.10965591424463095,0.8737378744904543,26.0,0.08551449339519344,0.9983976909367104,0.0006657571473294473,0.8813124090901204,0.10560943345838697,0.999333054543634
9.333333333333334,0.7531521305420824,0.11207257072182288,0.8704699824703234,26.0,0.07971202640764344,0.9981768805549787,0.0008163891195920436,0.8494403946615526,0.09555732948841356,0.9991834468292021
10.11111111111111,0.7474286341615433,0.11453133972211574,0.8671268467303862,26.0,0.08744724027920403,0.9978917330434041,0.0010886934481439776,0.8553680424815144,0.08778750013129089,0.9989108774920851
10.88888888888889,0.7416537892742662,0.1170324072368804,0.8637075945643652,26.0,0.12098484125673753,0.997597054070139,0.0014025671175139625,0.8558398425133121,0.13400776762152422,0.9985826370877081
11.666666666666666,0.7358295302838754,0.11957594743453982,0.860211384484608,26.0,0.11283108274568708,0.9965914415340884,0.0018008423876165593,0.8094303709709737,0.13991615902442908,0.9981686391891168
12.444444444444445,0.7299578158046549,0.12216212260971696,0.8566374085354267,26.0,0.10408563158355656,0.9951926093749959,0.0022659568158864486,0.7552145236254705,0.14606750333424698,0.9977223395834842
13.222222222222223,0.7240406259803932,0.12479108313832488,0.852984894652573,26.0,0.09791952960251518,0.9929257306881568,0.002621810742120852,0.7639595132484728,0.15262978782727055,0.9973488099685041
14.0,0.7180799598311888,0.12746296743824326,0.8492531090646481,26.0,0.12107737568866583,0.9905092997607096,0.0031524655603725935,0.770336990841279,0.15970401835104028,0.996780861588393
14.777777777777779,0.7120778326331593,0.13017790193522755,0.8454413587318144,26.0,0.1449674560749125,0.9873939968865829,0.003810360254207959,0.774581041267208,0.16704364464175184,0.996136309926916
15.555555555555555,0.706036273335699,0.1329360010336973,0.84154899381673,26.0,0.15325621814048634,0.9812081441248405,0.004340009709207402,0.7593958404805812,0.17022153862144898,0.995565667680626
16.333333333333332,0.6999573220206441,0.1357373670920552,0.8375754101821867,26.0,0.14931339084075712,0.9775493546880578,0.004961625786956222,0.7298144500920908,0.18171714717636958,0.9947681806203584
17.11111111111111,0.6938430274074043,0.13858209040218974,0.8335200519094758,26.0,0.14657676855437074,0.9710158690513071,0.005691275137695856,0.6980362672658977,0.18922536257258837,0.9931687255969497
17.88888888888889,0.6876954444078317,0.14147024917282275,0.8293824138310643,26.0,0.1449404168715927,0.9631932737847563,0.0065308479731564645,0.6721028115806981,0.19706121333594628,0.9916499498688405
