date,n,naive,naive_lower,naive_upper,resolved,resolved_lower,resolved_upper,delay_adjusted,delay_adjusted_lower,delay_adjusted_upper,competing_risks,competing_risks_lower,competing_risks_upper,kaplan_meier_ghani,kaplan_meier_ghani_upper,kaplan_meier_ghani_lower,parametric_mixture,parametric_mixture_lower,parametric_mixture_upper,parametric_mixture_success
2007-06-22,43,0.7674418604651163,0.6136917881604167,0.8824464288912982,1.0,0.8942371899254207,1.0,0.8250000000000001,0.6890000000000001,0.9207000000000001,0.7674418604651163,,,1.0,,,0.9999546021312976,0.9415957691632033,0.99999999,True
2007-06-24,44,0.75,0.5966195922641409,0.8680725620663532,1.0,0.8942371899254207,1.0,0.7857000000000001,0.647,0.8906000000000001,0.75,,,1.0,,,0.9999546021312976,0.9424957997142729,0.99999999,True
2007-06-27,45,0.7555555555555555,0.6046290712401733,0.871177185396492,1.0,0.8971820757409874,1.0,0.7727,0.6357,0.8789,0.7555555555555555,,,1.0,,,0.9999546021312976,0.9450311015089994,0.99999999,True
2007-06-28,46,0.7608695652173914,0.6123310898859283,0.8741386051774309,1.0,0.8999675644278949,1.0,0.7778,0.643,0.8818,0.7608695652173914,,,1.0,,,0.9999546021312976,0.9465576673954096,0.99999999,True
2007-06-29,48,0.7708333333333334,0.6268797526841396,0.8796698331742165,1.0,0.9051094125850101,1.0,0.8043,0.675,0.9007000000000001,0.7708333333333334,,,1.0,,,0.9999546021312976,0.9493696844535542,0.99999999,True
2007-06-30,50,0.78,0.6403881114342107,0.8847341739621514,1.0,0.9097488990396657,1.0,0.8298000000000001,0.7063,0.9183,0.78,,,1.0,,,0.9999546021312976,0.9519003988036688,0.99999999,True
2007-07-03,51,0.7843137254901961,0.6467859364904807,0.8871094002502565,1.0,0.9119026971211976,1.0,0.8,0.6758000000000001,0.8943000000000001,0.7843137254901961,,,1.0,,,0.9999546021312976,0.953073137117119,0.99999999,True
2007-07-05,53,0.7924528301886793,0.6589286330507328,0.8915771767140478,1.0,0.9159161450596448,1.0,0.8235,0.7044,0.9109,0.7924528301886793,,,1.0,,,0.9999546021312976,0.9552549110757608,0.99999999,True
2007-07-06,58,0.8103448275862069,0.6859491384061587,0.9013361831579132,1.0,0.9245142663089414,1.0,0.9038,0.8047000000000001,0.9643,0.8103448275862069,,,1.0,,,0.9999546021312976,0.9599136158120768,0.99999999,True
2007-07-07,71,0.8450704225352113,0.7396750220611354,0.9200391524030307,1.0,0.9403705077138331,1.0,,,,0.8450704225352113,,,1.0,,,0.9999546021312976,0.9684508405719232,0.99999999,True
2007-07-08,91,0.8681318681318682,0.7809798403811666,0.9299645116700195,1.0,0.9543787472413889,1.0,,,,0.8681318681318682,,,1.0,,,0.9999546021312976,0.9757645242403259,0.99999999,True
2007-07-09,95,0.8631578947368421,0.7773687507826393,0.9250775346663238,1.0,0.9560105458131576,1.0,0.9425,0.8806,0.9789,0.8631578947368421,,,1.0,,,0.9999546021312976,0.9766450352755516,0.99999999,True
2007-07-10,98,0.8571428571428571,0.771939503077692,0.919640487408198,1.0,0.9570350803704349,1.0,0.913,0.8442000000000001,0.9592,0.8571428571428571,,,1.0,,,0.9999546021312976,0.9771972829301613,0.99999999,True
2007-07-11,100,0.85,0.7646924998510451,0.9135456143583514,1.0,0.9575296600887508,1.0,0.8947,0.8228000000000001,0.9457000000000001,0.85,,,1.0,,,0.9999546021312976,0.9774636897645819,0.99999999,True
2007-07-12,101,0.8514851485148515,0.7669030961466508,0.9144276711612244,1.0,0.9580129846958555,1.0,0.8866,0.8137000000000001,0.9394,0.8514851485148515,,,1.0,,,0.9999546021312976,0.9778691006608735,0.99999999,True
2007-07-13,103,0.8446601941747572,0.7600289748636502,0.9085227606267159,1.0,0.9584854340073622,1.0,0.8788,0.8051,0.9331,0.8446601941747572,,,1.0,,,0.9999546021312976,0.9779782802479623,0.99999999,True
2007-07-14,104,0.8461538461538461,0.762218530687777,0.909429622007695,1.0,0.958947370941922,1.0,0.8713000000000001,0.797,0.927,0.8461538461538461,,,1.0,,,0.9999546021312976,0.9783655855201333,0.99999999,True
2007-07-15,107,0.8504672897196262,0.7685545947182559,0.9120453349773113,1.0,0.9602735023081505,1.0,0.8922,0.8225,0.9424,0.8504672897196262,,,1.0,,,0.9999546021312976,0.9790698257047125,0.99999999,True
2007-07-16,109,0.8532110091743119,0.7725948820094785,0.9137067135454228,1.0,0.9611110014657241,1.0,0.8857,0.8158000000000001,0.937,0.8532110091743119,,,1.0,,,0.9999546021312976,0.9795143383056686,0.99999999,True
2007-07-17,111,0.8468468468468469,0.7661482417034216,0.9081769751814245,1.0,0.9615166490024712,1.0,0.8785000000000001,0.8079000000000001,0.9312,0.8468468468468469,,,1.0,,,0.9999546021312976,0.9796076451624008,0.99999999,True
2007-07-18,112,0.8392857142857143,0.7579458746693682,0.9018790544181707,1.0,0.9615166490024712,1.0,0.8624,0.7897000000000001,0.9183,0.8392857142857143,,,1.0,,,0.9999546021312976,0.9796076451262297,0.99999999,True
2007-07-20,115,0.8347826086956521,0.7540774875147769,0.8974976733910347,1.0,0.9623030783764125,1.0,0.8649,0.7933,0.9198000000000001,0.8347826086956521,,,1.0,,,0.9999546021312976,0.9800297264832054,0.99999999,True
2007-07-21,118,0.8389830508474576,0.7600269944229254,0.9001838670245479,1.0,0.9634242550165211,1.0,0.8684000000000001,0.7985,0.922,0.8389830508474576,,,1.0,,,0.9999546021312976,0.9807411613369033,0.99999999,True
2007-07-22,119,0.8403361344537815,0.7619469094956861,0.901048214714197,1.0,0.9637833073548235,1.0,0.8621000000000001,0.7917000000000001,0.9166000000000001,0.8403361344537815,,,1.0,,,0.9999546021312976,0.9809314564054937,0.99999999,True
2007-07-25,120,0.8416666666666667,0.7638364439717876,0.9018977052594082,1.0,0.9641353796099963,1.0,0.8559,0.7853,0.9113,0.8416666666666667,,,1.0,,,0.9999546021312976,0.981118019085408,0.99999999,True
2007-07-26,122,0.8360655737704918,0.7582335088412911,0.8968938109904387,1.0,0.964480673342116,1.0,0.8571000000000001,0.787,0.9121,0.8360655737704918,,,1.0,,,0.9999546021312976,0.9811970781534624,0.99999999,True
2007-07-28,123,0.8373983739837398,0.7601058957550731,0.8977576678009214,1.0,0.9648193824256598,1.0,0.8512000000000001,0.7808,0.9069,0.8373983739837398,,,1.0,,,0.9999546021312976,0.9814803780543768,0.99999999,True
2007-07-30,128,0.84375,0.7690502643298885,0.9018683329891345,1.0,0.9664204497813456,1.0,0.8852000000000001,0.8209000000000001,0.9336000000000001,0.84375,,,1.0,,,0.9999546021312976,0.982328082218474,0.99999999,True
2007-08-01,130,0.8461538461538461,0.7724445284951846,0.9034214204781755,1.0,0.9670208059677803,1.0,0.8661000000000001,0.7999,0.9178000000000001,0.8461538461538461,,,1.0,,,0.9999546021312976,0.982645774394946,0.99999999,True
2007-08-02,134,0.835820895522388,0.762048728044717,0.8941564930229043,1.0,0.9676000740686401,1.0,0.8682000000000001,0.8029000000000001,0.9191,0.835820895522388,,,1.0,,,0.9999546021312976,0.9827798556789435,0.99999999,True
2007-08-03,137,0.8394160583941606,0.7670287673321701,0.8965417150598894,1.0,0.9684318040117529,1.0,0.8647,0.7998000000000001,0.9156000000000001,0.8394160583941606,,,1.0,,,0.9999546021312976,0.9833920642226323,0.99999999,True
2007-08-04,138,0.8405797101449275,0.7686429104426062,0.8973130520934876,1.0,0.96869963925671,1.0,0.8529,0.7871,0.9056000000000001,0.8405797101449275,,,1.0,,,0.9999546021312976,0.9835336658752365,0.99999999,True
2007-08-08,139,0.841726618705036,0.7702349027415869,0.8980729607639265,1.0,0.9689629683068884,1.0,0.8540000000000001,0.7886000000000001,0.9063,0.841726618705036,,,1.0,,,0.9999546021312976,0.9836728668564638,0.99999999,True
2007-08-09,140,0.8428571428571429,0.7718051956358276,0.8988216934684955,1.0,0.9692219039258554,1.0,0.8551000000000001,0.7901,0.907,0.8428571428571429,,,1.0,,,0.9999546021312976,0.9838097277021933,0.99999999,True
2007-08-10,145,0.8482758620689655,0.7793461407595614,0.9024060490789253,1.0,0.9704543744729276,1.0,0.8849,0.8250000000000001,0.9307000000000001,0.8482758620689655,,,1.0,,,0.9999546021312976,0.984460911932764,0.99999999,True
2007-08-11,147,0.8435374149659864,0.7745359177458724,0.8981557277606458,1.0,0.970689118910225,1.0,0.8611000000000001,0.7985,0.911,0.8435374149659864,,,1.0,,,0.9999546021312976,0.9845141449786404,0.99999999,True
2007-08-12,149,0.8456375838926175,0.7774373193864993,0.8995602359215181,1.0,0.971147593143279,1.0,0.863,0.8012,0.9122,0.8456375838926175,,,1.0,,,0.9999546021312976,0.9848270045703953,0.99999999,True
2007-08-13,150,0.8466666666666667,0.7788602668548894,0.9002480485844134,1.0,0.9713714938656124,1.0,0.8581000000000001,0.796,0.9079,0.8466666666666667,,,1.0,,,0.9999546021312976,0.9849452210300367,0.99999999,True
2007-08-14,154,0.8441558441558441,0.7770479436726849,0.8975226499283302,1.0,0.9720228215845483,1.0,0.8725,0.8128000000000001,0.9195000000000001,0.8441558441558441,,,1.0,,,0.9999546021312976,0.9852245778897268,0.99999999,True
2007-08-15,157,0.8471337579617835,0.7811383411848067,0.8995330985053073,1.0,0.9726451737159564,1.0,0.8693000000000001,0.81,0.9164,0.8471337579617835,,,1.0,,,0.9999546021312976,0.9856174578737886,0.99999999,True
2007-08-16,158,0.8417721518987342,0.7753474736268283,0.8949092314931479,1.0,0.9726451737159564,1.0,0.8526,0.7914,0.9022,0.8417721518987342,,,1.0,,,0.9999546021312976,0.9855558249632018,0.99999999,True
2007-08-17,160,0.8375,0.7710359613548481,0.8910188917652906,1.0,0.9728465171201998,1.0,0.8535,0.7927000000000001,0.9029,0.8375,,,1.0,,,0.9999546021312976,0.9856629641724264,0.99999999,True
2007-08-18,163,0.8343558282208589,0.7682232306108887,0.8879109955356359,1.0,0.9732404416208567,1.0,0.8553000000000001,0.7952,0.9041,0.8343558282208589,,,1.0,,,0.9999546021312976,0.9858725162641525,0.99999999,True
2007-08-19,164,0.8292682926829268,0.7627863653189643,0.883450353276444,1.0,0.9732404416208567,1.0,0.8395,0.7779,0.8904000000000001,0.8292682926829268,,,1.0,,,0.9999546021312976,0.9858725137309569,0.99999999,True
2007-08-20,167,0.8263473053892215,0.7602220414639438,0.8805102579270989,1.0,0.9736231006590386,1.0,0.8466,0.7862,0.8963000000000001,0.8263473053892215,,,1.0,,,0.9999546021312976,0.9860760119389304,0.99999999,True
2007-08-22,171,0.8070175438596491,0.7397966949213612,0.8632794555591048,1.0,0.9736231006590386,1.0,0.8313,0.7696000000000001,0.8829,0.8070175438596491,,,1.0,,,0.9999546021312976,0.9859057792004269,0.99999999,True
2007-08-23,172,0.8023255813953488,0.7348794794915496,0.8590497572821442,1.0,0.9736231006590386,1.0,0.8118000000000001,0.7486,0.8656,0.8023255813953488,,,1.0,,,0.9999546021312976,0.9860760126516736,0.99999999,True
2007-08-25,176,0.8068181818181818,0.7406517173119506,0.8623503305075986,1.0,0.9743565015155368,1.0,0.8304,0.7695000000000001,0.8815000000000001,0.8068181818181818,,,1.0,,,0.9999546021312976,0.9865200174382378,0.99999999,True
2007-08-26,181,0.7955801104972375,0.7294182230327247,0.8517974390986742,1.0,0.9747081185124834,1.0,0.8229000000000001,0.7619,0.8745,0.7955801104972375,,,1.0,,,0.9999546021312976,0.9865480508509109,0.99999999,True
2007-08-27,190,0.7947368421052632,0.7302579453046885,0.8497788681184002,1.0,0.9758663238097742,1.0,0.8436,0.7857000000000001,0.8917,0.7947368421052632,,,1.0,,,0.9999546021312976,0.9872199439558765,0.99999999,True
2007-08-28,198,0.7777777777777778,0.713392802186156,0.8336477334770709,1.0,0.9763308516274573,1.0,0.8191,0.7601,0.8696,0.7777777777777778,,,1.0,,,0.9999546021312976,0.9873316425213519,0.99999999,True
2007-08-29,205,0.7609756097560976,0.6966079520042265,0.8176312220071067,1.0,0.9766307284086198,1.0,0.8,0.7402000000000001,0.8520000000000001,0.7609756097560976,,,1.0,,,0.9999546021312976,0.9874952781893939,0.99999999,True
2007-08-30,208,0.7596153846153846,0.6956640780065619,0.8160081500591142,1.0,0.9769231020102804,1.0,0.7822,0.7220000000000001,0.8353,0.7596153846153846,,,1.0,,,0.9999546021312976,0.9878283641986513,0.99999999,True
2007-08-31,213,0.7464788732394366,0.6825163814488643,0.8034426810789876,1.0,0.977066562569039,1.0,0.7756000000000001,0.7154,0.8290000000000001,0.7464788732394366,,,1.0,,,0.9999546021312976,0.987775577231345,0.99999999,True
2007-09-01,219,0.7397260273972602,0.6763213063026186,0.7965161095517693,1.0,0.9774864385471945,1.0,0.7714000000000001,0.7116,0.8247,0.75592241345666,,,1.0,,,0.9999546021312976,0.9879618467371409,0.99999999,True
2007-09-02,221,0.7375565610859729,0.674338899032414,0.7942805677307301,1.0,0.9776230015069808,1.0,0.7546,0.6945,0.8087000000000001,0.7521720552627831,,,1.0,,,0.9999546021312976,0.9881994320714799,0.99999999,True
2007-09-03,235,0.7021276595744681,0.63923350366826,0.7598400118240518,1.0,0.9778912170183289,1.0,0.7534000000000001,0.6937,0.8073,0.718808510638298,,,1.0,,,0.9999546021312976,0.9879093522586174,0.99999999,True
2007-09-04,244,0.680327868852459,0.6178314302635183,0.7383782161938102,1.0,0.9780229280715039,1.0,0.7186,0.6585000000000001,0.7739,0.6982392228293868,,,1.0,,,0.9999546021312976,0.9881375006410952,0.99999999,True
2007-09-05,245,0.6775510204081633,0.6150923163018553,0.7356506562411385,1.0,0.9780229280715039,1.0,0.6917,0.6315000000000001,0.7478,0.6939253826530613,,,1.0,,,0.9999546021312976,0.9884113662490741,0.99999999,True
2007-09-06,252,0.6587301587301587,0.596600085999337,0.717075332286855,1.0,0.9780229280715039,1.0,0.686,0.6258,0.7422000000000001,0.6766607877718989,,,1.0,,,0.9999546021312976,0.988176143568481,0.99999999,True
2007-09-09,254,0.6614173228346457,0.5996240815535707,0.7193920433439616,1.0,0.978281697861324,1.0,0.672,0.6123000000000001,0.7282000000000001,0.677881173944166,,,1.0,,,0.9999546021312976,0.9885097850904835,0.99999999,True
2007-09-12,255,0.6627450980392157,0.6011192664276237,0.7205361685719265,1.0,0.9784088110517691,1.0,0.6706000000000001,0.6112000000000001,0.7267,0.6770336914951739,,,1.0,,,0.9999546021312976,0.9886157997673702,0.99999999,True
2007-09-14,256,0.671875,0.6106616503587854,0.7290533761187841,1.0,0.978781377374874,1.0,0.6772,0.6182000000000001,0.7326,0.685906903247129,,,1.0,,,0.9999546021312976,0.9888131174442374,0.99999999,True
2007-09-15,257,0.669260700389105,0.6080891903892626,0.7264746300905145,1.0,0.978781377374874,1.0,0.6745,0.6155,0.73,0.683690087170218,,,1.0,,,0.9999546021312976,0.9888131176688306,0.99999999,True
2007-09-17,258,0.6705426356589147,0.6095373501785961,0.7275758920202515,1.0,0.9789027253493151,1.0,0.6758000000000001,0.617,0.7311000000000001,0.6849074623108355,,,1.0,,,0.9999546021312976,0.9888773731930166,0.99999999,True
2007-09-20,259,0.667953667953668,0.6069907580720165,0.7250204895065868,1.0,0.9789027253493151,1.0,0.6732,0.6143000000000001,0.7285,0.6816283347870223,,,1.0,,,0.9999546021312976,0.9888773731781,0.99999999,True
2007-09-23,260,0.676923076923077,0.6163764124146458,0.7333804315529406,1.0,0.979258582266156,1.0,0.6822,0.6238,0.7369,0.6901470237079994,,,1.0,,,0.9999546021312976,0.9890657682033025,0.99999999,True
2007-09-24,261,0.6743295019157088,0.6138187497422734,0.7308269001247227,1.0,0.979258582266156,1.0,0.6795,0.6212,0.7343000000000001,0.6879675521014399,,,1.0,,,0.9999546021312976,0.9890657680307677,0.99999999,True
2007-09-25,262,0.6755725190839694,0.6152252331830437,0.7318933284372495,1.0,0.9793745485204233,1.0,0.6808000000000001,0.6226,0.7354,0.6873976813060744,,,1.0,,,0.9999546021312976,0.9891621792918945,0.99999999,True
2007-10-02,263,0.6768060836501901,0.6166215761878898,0.7329513077553028,1.0,0.9794892252854894,1.0,0.6794,0.6214000000000001,0.7339,0.6879968890425162,,,1.0,,,0.9999546021312976,0.9892224843130225,0.99999999,True
2007-10-04,264,0.678030303030303,0.6180078870836136,0.7340009385381817,1.0,0.9796026339494179,1.0,0.6806,0.6228,0.735,0.6888970917815805,,,1.0,,,0.9999546021312976,0.9892478601669812,0.99999999,True
