date,naive,resolved,delay_adjusted
2018-09-19,0.5892857142857143,0.6285714285714286,0.6370257697138051
2018-09-20,0.5862068965517241,0.6355140186915887,0.648821689758535
2018-09-21,0.5862068965517241,0.6296296296296297,0.6417490457122795
2018-09-22,0.5847457627118644,0.6330275229357798,0.644013191699403
2018-09-23,0.5798319327731093,0.6272727272727273,0.636906807227423
2018-09-24,0.5833333333333334,0.6306306306306306,0.6389375819186206
2018-09-25,0.5833333333333334,0.6306306306306306,0.6318310695059568
2018-09-26,0.5691056910569106,0.6194690265486725,0.6249793453746091
2018-09-27,0.5725806451612904,0.6120689655172413,0.6272021414192869
2018-09-28,0.5634920634920635,0.6120689655172413,0.6205021956015988
2018-09-29,0.5669291338582677,0.6153846153846154,0.6224257753308678
2018-09-30,0.5658914728682171,0.6186440677966102,0.6241166647070634
2018-10-01,0.5736434108527132,0.6218487394957983,0.6256085824803792
2018-10-02,0.5692307692307692,0.6166666666666667,0.6186230335070037
2018-10-03,0.556390977443609,0.6115702479338843,0.6119221456185441
2018-10-04,0.5481481481481482,0.6065573770491803,0.6053957285182728
2018-10-05,0.5428571428571428,0.608,0.6149652454898398
2018-10-06,0.5492957746478874,0.609375,0.6237755971851484
2018-10-07,0.547945205479452,0.6153846153846154,0.6315049966705965
2018-10-08,0.5424836601307189,0.6194029850746269,0.6459298336258601
2018-10-09,0.5471698113207547,0.6214285714285714,0.6663230544295423
2018-10-10,0.5454545454545454,0.6293706293706294,0.6766964032589337
2018-10-11,0.5588235294117647,0.6375838926174496,0.6993687242467084
2018-10-12,0.5523255813953488,0.6375838926174496,0.6830972558985399
2018-10-13,0.5681818181818182,0.6451612903225806,0.7012176505288898
2018-10-14,0.5810055865921788,0.6540880503144654,0.7107921618808526
2018-10-15,0.574585635359116,0.6459627329192547,0.6927969569398197
2018-10-16,0.5783783783783784,0.6524390243902439,0.6951497662309701
2018-10-17,0.5797872340425532,0.6566265060240963,0.6912591428508702
2018-10-18,0.5833333333333334,0.6588235294117647,0.6939602148790641
2018-10-19,0.585,0.6573033707865169,0.7088629916392623
2018-10-20,0.5841584158415841,0.6519337016574586,0.6992507812896592
2018-10-21,0.5911330049261084,0.6557377049180327,0.6954029403497249
2018-10-22,0.583732057416268,0.6594594594594595,0.6916923704709762
2018-10-23,0.5849056603773585,0.656084656084656,0.6882897103758264
2018-10-24,0.5879629629629629,0.654639175257732,0.690456204876237
2018-10-25,0.581081081081081,0.6581632653061225,0.687234667012024
2018-10-26,0.5757575757575758,0.6551724137931034,0.6944673011950817
2018-10-27,0.5818965517241379,0.6585365853658537,0.6906248688492653
2018-10-28,0.5815899581589958,0.6556603773584906,0.6962727879241377
2018-10-29,0.5809128630705395,0.6542056074766355,0.6865653570171845
2018-10-30,0.5901639344262295,0.64,0.6913350662748318
2018-10-31,0.58,0.6415929203539823,0.6818255826384313
2018-11-01,0.5793650793650794,0.6431718061674009,0.6727870667335984
2018-11-02,0.5697674418604651,0.6447368421052632,0.6641730828234835
2018-11-03,0.5741444866920152,0.6508620689655172,0.6693112781352364
2018-11-04,0.569811320754717,0.6317991631799164,0.6568128216896099
2018-11-05,0.5703703703703704,0.6363636363636364,0.6575797653067864
2018-11-06,0.5714285714285714,0.631578947368421,0.6542399068751249
2018-11-07,0.5631768953068592,0.631578947368421,0.6428772221604969
2018-11-08,0.573943661971831,0.6269230769230769,0.6604100632393379
2018-11-09,0.570446735395189,0.6287878787878788,0.6614344935777561
2018-11-10,0.5782312925170068,0.6343283582089553,0.666053272609718
2018-11-11,0.5796610169491525,0.6356877323420075,0.6586060104336903
2018-11-12,0.5681063122923588,0.6356877323420075,0.6475678266458693
2018-11-13,0.5841584158415841,0.6436363636363637,0.6593759023787144
2018-11-14,0.5328947368421053,0.6230769230769231,0.5939395402416565
2018-11-15,0.5344262295081967,0.6245210727969349,0.588584802586871
2018-11-16,0.5337620578778135,0.6287878787878788,0.5909897668275049
2018-11-17,0.5235109717868338,0.630188679245283,0.5867458118874879
2018-11-18,0.5184049079754601,0.6329588014981273,0.5861491150037659
2018-11-19,0.5214723926380368,0.6343283582089553,0.5818457133505304
2018-11-20,0.5073746312684366,0.6370370370370371,0.580742135513996
2018-11-21,0.5057803468208093,0.6410256410256411,0.5827003131917399
2018-11-22,0.5142045454545454,0.6487455197132617,0.593772835030763
2018-11-23,0.5168539325842697,0.6524822695035462,0.5941389234933202
2018-11-24,0.5178082191780822,0.6585365853658537,0.6003413836681002
2018-11-25,0.5188172043010753,0.6632302405498282,0.6028258022332166
2018-11-26,0.5187165775401069,0.6643835616438356,0.5955652344455994
2018-11-27,0.52,0.6655290102389079,0.5882761331524426
2018-11-28,0.5224274406332454,0.668918918918919,0.5872717847483524
2018-11-29,0.5263157894736842,0.6711409395973155,0.5837364530946156
2018-11-30,0.5284974093264249,0.6754966887417219,0.586516714023445
2018-12-01,0.5280612244897959,0.6786885245901639,0.5868589780411448
2018-12-02,0.5353535353535354,0.6838709677419355,0.59305841523536
2018-12-03,0.5432098765432098,0.6918238993710691,0.6075150912452797
2018-12-04,0.5439024390243903,0.6947040498442367,0.6079603085665436
2018-12-05,0.5319148936170213,0.6965944272445821,0.6055028186620833
2018-12-06,0.5291375291375291,0.6984615384615385,0.6027321201530397
2018-12-07,0.5260770975056689,0.703030303030303,0.607294061731559
2018-12-08,0.5269058295964125,0.7057057057057057,0.6059351233113035
2018-12-09,0.5266666666666666,0.7074626865671642,0.6014385053241583
2018-12-10,0.5331858407079646,0.7109144542772862,0.60172304614424
2018-12-11,0.5470459518599562,0.7183908045977011,0.6142593216779926
2018-12-12,0.5460385438972163,0.7223796033994334,0.6169480131015492
2018-12-13,0.5454545454545454,0.7247191011235955,0.6149465045001574
2018-12-14,0.5467775467775468,0.7285318559556787,0.6176888898003937
2018-12-15,0.5486542443064182,0.7300275482093664,0.6133448891736205
2018-12-16,0.5437881873727087,0.7315068493150685,0.6091088341447382
2018-12-17,0.548582995951417,0.7344173441734417,0.6095807626493553
2018-12-18,0.5548902195608783,0.7393617021276596,0.6167869785424969
2018-12-19,0.5625,0.7461139896373057,0.6305123652454427
2018-12-20,0.5728155339805825,0.7506361323155216,0.6373769068544163
2018-12-21,0.5761078998073218,0.7531486146095718,0.6375403238449419
2018-12-22,0.5684410646387833,0.7531486146095718,0.6293135882254697
2018-12-23,0.5725047080979284,0.7562189054726368,0.6317758494046902
2018-12-24,0.5719626168224299,0.7574257425742574,0.6280856048251308
2018-12-25,0.5735567970204841,0.7586206896551724,0.6245957659361011
2018-12-26,0.569060773480663,0.7592137592137592,0.6193953163821851
2018-12-27,0.5706422018348624,0.7603911980440098,0.61655515114987
2018-12-28,0.5724770642201835,0.7609756097560976,0.6120572786809834
2018-12-29,0.5711678832116789,0.7615571776155717,0.6080024560534728
2018-12-30,0.5727272727272728,0.7627118644067796,0.6063784144512044
2018-12-31,0.5740072202166066,0.7644230769230769,0.6070953623320222
2019-01-01,0.5714285714285714,0.7655502392344498,0.6062529250391022
2019-01-02,0.5739750445632799,0.7666666666666667,0.6056233947144134
2019-01-03,0.5716814159292035,0.7672209026128266,0.6032469440004268
2019-01-04,0.5759717314487632,0.7688679245283019,0.6047400842308451
2019-01-05,0.5669565217391305,0.7688679245283019,0.6008096602071994
2019-01-06,0.5701906412478336,0.7704918032786885,0.6024805256601338
2019-01-07,0.5768566493955095,0.7731481481481481,0.6076876175104501
2019-01-08,0.5775862068965517,0.7736720554272517,0.6055807429886935
2019-01-09,0.5790378006872853,0.774712643678161,0.6053736391367798
2019-01-10,0.5787671232876712,0.7752293577981652,0.6035360170491522
2019-01-11,0.5767918088737202,0.7752293577981652,0.6001179623854233
2019-01-12,0.5764705882352941,0.7777777777777778,0.6057405646081746
2019-01-13,0.5783333333333334,0.7797752808988764,0.6095987660088421
2019-01-14,0.5796387520525451,0.7827050997782705,0.6167520743867471
2019-01-15,0.5830618892508144,0.7850877192982456,0.6218012088534076
2019-01-16,0.5831987075928917,0.7864923747276689,0.6229512630810872
2019-01-17,0.5784469096671949,0.7883369330453563,0.6254612384144308
2019-01-18,0.5770440251572327,0.789247311827957,0.6241511388045546
2019-01-19,0.5817610062893082,0.7905982905982906,0.6240873530763625
2019-01-20,0.5828125,0.7919320594479831,0.6237631475247729
2019-01-21,0.5907692307692308,0.7966804979253111,0.6366908925647484
2019-01-22,0.5873493975903614,0.7991803278688525,0.6411567216000412
2019-01-23,0.5915915915915916,0.8008130081300813,0.6420208843636447
2019-01-24,0.5907738095238095,0.802020202020202,0.6408882306049728
2019-01-25,0.5955555555555555,0.804,0.6427834137907722
2019-01-26,0.5964653902798233,0.805168986083499,0.6414099975157599
2019-01-27,0.593841642228739,0.805168986083499,0.6354291306622042
2019-01-28,0.590711175616836,0.805940594059406,0.6328280567782705
2019-01-29,0.5888252148997135,0.8074656188605108,0.6335262489969808
2019-01-30,0.5872340425531914,0.80859375,0.6327276621983924
2019-01-31,0.5881523272214386,0.8097087378640777,0.6318599851207755
2019-02-01,0.5888111888111888,0.8111753371868978,0.632426069838996
2019-02-02,0.5930555555555556,0.8133333333333334,0.6359332602398357
2019-02-03,0.5882352941176471,0.8143939393939394,0.6349449209535502
2019-02-04,0.5885558583106267,0.8150943396226416,0.6324514244238039
2019-02-05,0.5904761904761905,0.8157894736842105,0.6298861251611917
2019-02-06,0.5943012211668928,0.8171641791044776,0.6302815490583077
2019-02-07,0.5967523680649527,0.8181818181818182,0.6294448239975432
2019-02-08,0.5959731543624162,0.8191881918819188,0.6289119624050593
2019-02-09,0.5986666666666667,0.8208409506398537,0.6314775470132571
2019-02-10,0.5986754966887418,0.8218181818181818,0.6313915255662471
2019-02-11,0.600263852242744,0.8227848101265823,0.6314112574868421
2019-02-12,0.5984251968503937,0.8231046931407943,0.6287516124275707
2019-02-13,0.5989583333333334,0.8243727598566308,0.6303255726488324
2019-02-14,0.6038961038961039,0.8259325044404974,0.633297033188303
2019-02-15,0.6062176165803109,0.8268551236749117,0.6335610166672327
2019-02-16,0.6067270375161707,0.8271604938271605,0.6312293071507862
2019-02-17,0.6090322580645161,0.8280701754385965,0.6317654117701448
2019-02-18,0.5943517329910141,0.8253119429590018,0.6165284499600261
2019-02-19,0.5925925925925926,0.8256227758007118,0.6148803153961503
2019-02-20,0.5913705583756346,0.8262411347517731,0.6146833949245653
2019-02-21,0.593198992443325,0.827768014059754,0.6184715017887346
2019-02-22,0.5944931163954944,0.8289703315881326,0.620877616015145
2019-02-23,0.5982587064676617,0.8307426597582038,0.6257566917764512
2019-02-24,0.5985130111524164,0.8313253012048193,0.6252816117757642
2019-02-25,0.6,0.8321917808219178,0.6259916444599821
2019-02-26,0.5995085995085995,0.8327645051194539,0.6253673571865862
2019-02-27,0.5975609756097561,0.8333333333333334,0.6247439003886813
2019-02-28,0.5978128797083839,0.8338983050847457,0.6241052795594902
2019-03-01,0.5987878787878788,0.8344594594594594,0.6234334050067427
2019-03-02,0.5983112183353438,0.835016835016835,0.6227806514065042
2019-03-03,0.5985576923076923,0.8355704697986577,0.6221868332775097
2019-03-04,0.5988023952095808,0.8361204013377926,0.6216533002987835
2019-03-05,0.5980975029726516,0.8369384359400999,0.6224276235774877
2019-03-06,0.6002358490566038,0.8385502471169687,0.6269264023774558
2019-03-07,0.6014067995310668,0.839607201309329,0.6288773571794489
2019-03-08,0.6007025761124122,0.839607201309329,0.6258101100451006
2019-03-09,0.6039719626168224,0.8406504065040651,0.6275507176515566
2019-03-10,0.6025641025641025,0.8406504065040651,0.6244697220218778
2019-03-11,0.6034883720930233,0.8411669367909238,0.6239157190950744
2019-03-12,0.6020881670533643,0.8411669367909238,0.621104416812862
2019-03-13,0.6020761245674741,0.8419354838709677,0.6220403603103624
2019-03-14,0.6039035591274398,0.842948717948718,0.6242727554740706
2019-03-15,0.60250569476082,0.8437001594896332,0.6253508922008162
2019-03-16,0.6015801354401806,0.8446909667194928,0.6275672603471542
2019-03-17,0.6011173184357542,0.8459119496855346,0.6307928433610334
2019-03-18,0.5991140642303433,0.8466353677621283,0.631401523788094
2019-03-19,0.5956284153005464,0.8475894245723172,0.6328399568224261
2019-03-20,0.5928725701943844,0.848531684698609,0.6338776339244233
2019-03-21,0.5991379310344828,0.8501529051987767,0.6378809918482241
2019-03-22,0.5995717344753747,0.851063829787234,0.6380233709425868
2019-03-23,0.597457627118644,0.851963746223565,0.6379672395094135
2019-03-24,0.5983175604626709,0.8530734632683659,0.638893211865421
2019-03-25,0.599791013584117,0.8541666666666666,0.6396574697143492
2019-03-26,0.5985477178423236,0.8548148148148148,0.6380996329124592
2019-03-27,0.5991820040899796,0.8567251461988304,0.6431021373940852
2019-03-28,0.5981873111782477,0.8583815028901735,0.6468387383460482
2019-03-29,0.5972083748753739,0.8593974175035868,0.6470073998377566
2019-03-30,0.6003937007874016,0.8615819209039548,0.6532422154365943
2019-03-31,0.5992179863147605,0.8621659634317862,0.6505273451642176
2019-04-01,0.601364522417154,0.862937062937063,0.6486158192502635
2019-04-02,0.6034816247582205,0.8642659279778393,0.649753781224996
2019-04-03,0.6042267050912584,0.8651994497936726,0.6488616731144602
2019-04-04,0.6051379638439581,0.8664850136239782,0.6501315072610017
2019-04-05,0.6090225563909775,0.868632707774799,0.6565421547610257
2019-04-06,0.6064814814814815,0.8698539176626826,0.6578277118973335
2019-04-07,0.6112132352941176,0.8715596330275229,0.6619350807304717
2019-04-08,0.6125226860254084,0.8732212160413971,0.6657510604732653
2019-04-09,0.6116071428571429,0.8748403575989783,0.6693017187271422
2019-04-10,0.612280701754386,0.8768844221105527,0.6754059355950669
2019-04-11,0.6117850953206239,0.8781094527363185,0.6761746475538599
2019-04-12,0.6183986371379898,0.8810679611650486,0.6878093923506812
2019-04-13,0.6219409282700422,0.8826347305389222,0.6902798294985938
2019-04-14,0.6243739565943238,0.8841607565011821,0.6922586817025234
2019-04-15,0.6255178127589064,0.8851113716295428,0.6902602439247164
2019-04-16,0.6266339869281046,0.8867052023121387,0.6927048279893635
2019-04-17,0.6286407766990292,0.888,0.6932752475948089
2019-04-18,0.6306954436450839,0.8895152198421646,0.695556607372932
2019-04-19,0.6288659793814433,0.8900112233445566,0.6907973614860418
2019-04-20,0.6330708661417322,0.8913525498891353,0.6921816947540791
2019-04-21,0.6342229199372057,0.891832229580574,0.6876729717038019
2019-04-22,0.6324786324786325,0.8925438596491229,0.6851691913477435
2019-04-23,0.6295157571099155,0.8931297709923665,0.6821758242052104
2019-04-24,0.630451415455241,0.8937093275488069,0.6794398454928673
2019-04-25,0.6270676691729323,0.8948497854077253,0.6809943865514196
2019-04-26,0.6276831976313841,0.8964059196617337,0.6858356827206704
2019-04-27,0.6300072833211945,0.8982346832814122,0.6928182854768786
2019-04-28,0.6364285714285715,0.9009100101112234,0.7064483124277682
2019-04-29,0.6393210749646393,0.9021956087824351,0.7090830496559763
2019-04-30,0.642407277816655,0.9035433070866141,0.7118786873408613
2019-05-01,0.6426592797783933,0.9044834307992202,0.7111505195783051
2019-05-02,0.6438824333561176,0.9057692307692308,0.713224246122599
2019-05-03,0.6443542934415145,0.9067554709800191,0.7128423196454243
2019-05-04,0.6471774193548387,0.9076343072573044,0.7116000201535789
2019-05-05,0.650066401062417,0.9090064995357474,0.7147462329598149
2019-05-06,0.6510862409479921,0.9098436062557498,0.7135650128668813
2019-05-07,0.6538461538461539,0.9109900090826522,0.7153391394824247
2019-05-08,0.6553966189856957,0.9113924050632911,0.7108250269606967
2019-05-09,0.6515054452274183,0.9121076233183857,0.7093728282114921
2019-05-10,0.650571791613723,0.9126559714795008,0.7067751790399899
2019-05-11,0.6463567839195979,0.9130434782608695,0.7029444540590898
2019-05-12,0.6406926406926406,0.9135802469135802,0.7005810335915322
2019-05-13,0.6421568627450981,0.9144851657940664,0.701526926505294
2019-05-14,0.6414294367050273,0.9152981849611063,0.7016099772750294
2019-05-15,0.6417464114832536,0.9163108454312553,0.7034959423564924
2019-05-16,0.6447602131438721,0.9174389216512215,0.7064597347693085
2019-05-17,0.647985989492119,0.9188741721854304,0.7123869208774734
2019-05-18,0.6487268518518519,0.9196062346185397,0.7116555263856608
2019-05-19,0.6501726121979287,0.9201954397394136,0.7095009625674533
2019-05-20,0.6452529846503695,0.9205190592051906,0.7048556122732342
2019-05-21,0.6484814398200225,0.9216626698641087,0.7083301714471286
2019-05-22,0.6484069312465064,0.9220985691573926,0.705040098792027
2019-05-23,0.6477777777777778,0.9224683544303798,0.701238250443854
2019-05-24,0.6500829187396352,0.9230769230769231,0.7000153045807176
2019-05-25,0.6507150715071507,0.9234972677595629,0.6972555683872194
2019-05-26,0.6500547645125958,0.9237354085603113,0.6930730272300177
2019-05-27,0.6512008733624454,0.9240898528272656,0.690439293960678
2019-05-28,0.6526202052944354,0.9249617151607963,0.6933631860688648
2019-05-29,0.6548387096774193,0.925531914893617,0.6936889198982709
2019-05-30,0.6537234042553192,0.9261492087415222,0.6947551813095317
2019-05-31,0.6537234042553192,0.9261492087415222,0.6897362557452746
2019-06-01,0.6552631578947369,0.9270290394638868,0.6937773218753476
2019-06-02,0.6541274817136886,0.9274074074074075,0.6928924546075244
2019-06-03,0.6542056074766355,0.9278350515463918,0.6925778215619381
2019-06-04,0.6540652511651994,0.9279941219691403,0.6895164737451197
2019-06-05,0.6572018585441404,0.9285193289569658,0.6903170831603886
2019-06-06,0.6575835475578407,0.9288307915758897,0.6890726687903207
2019-06-07,0.6589861751152074,0.9292418772563177,0.6890863258300248
2019-06-08,0.6574923547400612,0.9293948126801153,0.6866170019750873
2019-06-09,0.6585365853658537,0.9296987087517934,0.6859273089566466
2019-06-10,0.6585735963581184,0.93,0.685396529686083
2019-06-11,0.6587939698492462,0.9304471256210078,0.6865871237156354
2019-06-12,0.653922542204568,0.9307420494699646,0.6862921527440756
2019-06-13,0.6544916090819348,0.9311797752808989,0.6875048625841375
2019-06-14,0.6534313725490196,0.9315164220824598,0.6874900506863065
2019-06-15,0.6553067185978578,0.9321329639889196,0.6903674067375538
2019-06-16,0.6533269045323047,0.9325533379215416,0.6909963953009471
2019-06-17,0.654048873981792,0.9330143540669856,0.6919339287350665
2019-06-18,0.6564885496183206,0.9335142469470827,0.6931570049787447
2019-06-19,0.6563981042654028,0.9339177343223196,0.6932288206314487
2019-06-20,0.6589513462446859,0.9343603482920295,0.6937360476553381
2019-06-21,0.6580675422138836,0.9347101932045303,0.6932408119394956
2019-06-22,0.6582750582750583,0.9350993377483444,0.6932819040849412
2019-06-23,0.6576869484440316,0.9352708058124174,0.6909017499750195
2019-06-24,0.6577614002763703,0.9357798165137615,0.6924644721850652
2019-06-25,0.6582684379294549,0.9361563517915309,0.6925970108136232
2019-06-26,0.6602739726027397,0.9365284974093264,0.6927157114699148
2019-06-27,0.6622787108488425,0.9370584457289659,0.6947548571725931
2019-06-28,0.6605049594229035,0.9373000639795266,0.6935111378764542
2019-06-29,0.6584491259524877,0.9374601148691768,0.6913680747116554
2019-06-30,0.6581996434937611,0.9377777777777778,0.6911144461604116
2019-07-01,0.6601769911504425,0.9383647798742139,0.6941021665488051
2019-07-02,0.6610989010989011,0.9388264669163545,0.6956312702488125
2019-07-03,0.6608391608391608,0.9391304347826087,0.6952376819838453
2019-07-04,0.6618736383442266,0.9393939393939394,0.6943233806444408
2019-07-05,0.6614583333333334,0.9395807644882861,0.6924903784641396
2019-07-06,0.6616248919619706,0.939840392879067,0.6916358282654126
2019-07-07,0.6609294320137694,0.9400244798041616,0.6899820081680669
2019-07-08,0.6628106255355612,0.9404255319148936,0.6911256947499864
2019-07-09,0.6623986342296202,0.9406060606060606,0.6896881741444133
2019-07-10,0.6588884174798473,0.9406420351302242,0.6865920789859831
2019-07-11,0.65625,0.940677966101695,0.6835999795026705
2019-07-12,0.6550566512798993,0.9409282700421941,0.6832953948413908
2019-07-13,0.6559498956158664,0.9412822049131216,0.6843009481579754
2019-07-14,0.6539260490236809,0.9413875598086124,0.6822292992339603
2019-07-15,0.6542597187758478,0.9416666666666667,0.6822984503187032
2019-07-16,0.6606260296540363,0.9424206815511164,0.6883473429758787
2019-07-17,0.6607875307629204,0.9426565242832066,0.6879234352360859
2019-07-18,0.6610929853181077,0.9429901105293775,0.68879384131979
2019-07-19,0.6615384615384615,0.9434180138568129,0.6909383018611047
2019-07-20,0.6614331723027376,0.9437105112004595,0.6913440828782927
2019-07-21,0.6601281024819856,0.9439038351459645,0.6904065551977278
2019-07-22,0.6600079904115062,0.944,0.6881400056906263
2019-07-23,0.6600476568705321,0.9443181818181818,0.6887535309594638
2019-07-24,0.6603325415676959,0.9445073612684032,0.687722775510368
2019-07-25,0.6603325415676959,0.9445073612684032,0.6842595781582003
2019-07-26,0.6603325415676959,0.9445073612684032,0.6809240705398257
2019-07-27,0.6580896686159844,0.9451287793952967,0.6859482673828525
2019-07-28,0.6581296080714009,0.9453734671125975,0.6861855027157578
2019-07-29,0.6590821442344774,0.9457664637520753,0.6883227566734006
2019-07-30,0.6593785960874569,0.9460649422124381,0.6890991277523234
2019-07-31,0.6601756395570828,0.946360153256705,0.6897277229291666
2019-08-01,0.6612167300380228,0.9466521502449646,0.6902398443821649
2019-08-02,0.6588590857574613,0.9467969598262758,0.6887094758323896
2019-08-03,0.6577660774727341,0.9469409853817,0.6871524224140731
2019-08-04,0.6575496440614462,0.9471127900701565,0.6859566286620222
2019-08-05,0.6575496440614462,0.9471127900701565,0.6824280345281588
2019-08-06,0.6594715295868999,0.9475935828877006,0.6855812350299716
2019-08-07,0.6587448941700705,0.9476495726495726,0.6830458544679452
2019-08-08,0.6591330122267507,0.9477890250399574,0.6817690992781127
2019-08-09,0.6594015515330625,0.9479553903345725,0.6810015018078956
2019-08-10,0.6590742101396032,0.9482029598308668,0.681514321230945
2019-08-11,0.6569236390208257,0.9483122362869199,0.6802325521591951
2019-08-12,0.6576740794750273,0.9484752891692955,0.6797412125481797
2019-08-13,0.6590247452692868,0.9486642221058146,0.6796298365582413
2019-08-14,0.6595358955765047,0.9488784559207094,0.6799375048112446
2019-08-15,0.6602818937477413,0.9490909090909091,0.6803135067659201
2019-08-16,0.6604181687094448,0.9492227979274611,0.6796342287923129
2019-08-17,0.6611570247933884,0.9494324045407637,0.6801275251704264
2019-08-18,0.6599856836077308,0.9495365602471678,0.6792037413052808
2019-08-19,0.6590584878744651,0.9496402877697842,0.67832622033696
2019-08-20,0.6576895818568391,0.9498464687819856,0.6789317755623372
2019-08-21,0.6574761399787911,0.9499489274770173,0.6780445265543956
2019-08-22,0.6577370461755375,0.9501018329938901,0.6778236436120093
2019-08-23,0.6569420035149385,0.9501779359430605,0.6764871368684262
2019-08-24,0.6570031435557108,0.9504800404244568,0.678405899030245
2019-08-25,0.6565656565656566,0.9505799293998991,0.6774210644579768
2019-08-26,0.6563585823488534,0.9506794162053347,0.6763944415365079
2019-08-27,0.6545643153526971,0.9507785032646912,0.6753587209293898
2019-08-28,0.6557433597792343,0.950975487743872,0.6757487363193899
2019-08-29,0.6559065934065934,0.951195219123506,0.6764812178898452
2019-08-30,0.6576422206991089,0.9514129895884977,0.6772090853406163
2019-08-31,0.6582365003417635,0.9515810276679841,0.6772311866695399
2019-09-01,0.6584783350392358,0.9516765285996055,0.6762349004979107
2019-09-02,0.6598500340831629,0.951819075712881,0.6760010647588527
2019-09-03,0.6602040816326531,0.9519372241294752,0.6755150583650142
2019-09-04,0.6597623089983022,0.951984321411073,0.6741098360810174
2019-09-05,0.6578769438810007,0.952054794520548,0.6731758689462953
2019-09-06,0.6576637407157326,0.9521016617790812,0.671986594012478
2019-09-07,0.6580188679245284,0.9522184300341296,0.6718792593111569
2019-09-08,0.6595959595959596,0.9523578026251823,0.6721661318178036
2019-09-09,0.6592667339387823,0.9523809523809523,0.6708046919915648
2019-09-10,0.6587248322147651,0.9524502668607472,0.6702228679263056
2019-09-11,0.6579651941097724,0.9525193798449613,0.6697316036298607
2019-09-12,0.6575616255829447,0.9527027027027027,0.6709972403637086
2019-09-13,0.6585690515806988,0.9528165623495426,0.671239310191483
2019-09-14,0.6582614465826144,0.9529298751200769,0.6714439204791187
2019-09-15,0.6577203445990722,0.9529524723955833,0.6702744543487595
2019-09-16,0.6581649552832064,0.9529976019184653,0.6694298948584751
2019-09-17,0.6565589980224127,0.9531100478468899,0.6696192920119938
2019-09-18,0.6571240539651201,0.9532219570405728,0.6698289474269874
2019-09-19,0.6565988181221274,0.9532888465204957,0.669346387023089
2019-09-20,0.6569367005575598,0.9533555449785817,0.6688509762598082
2019-09-21,0.6564035375040943,0.9533777354900095,0.6676924289517869
2019-09-22,0.6565260058881256,0.9534441805225653,0.6672343287986537
2019-09-23,0.6564236678653155,0.9534662867996201,0.6661619951801063
2019-09-24,0.6562193927522038,0.9535104364326376,0.6654874591915785
2019-09-25,0.6568819308545336,0.9535984848484849,0.6655497657907675
2019-09-26,0.6562398175301402,0.9535984848484849,0.6643634855201851
2019-09-27,0.6555989583333334,0.9535984848484849,0.6632508784143633
2019-09-28,0.6554977228366948,0.9536204448651207,0.6625364285661326
